measure,label,model,dataset,arch,pvp,nshot,sample,value,time_train,time_test,run,majority
Precision,2,roberta,ag,pet,qa,10,5,0.644287396937574,,,3,0.631887456037515
Precision,2,roberta,ag,pet,qa,10,5,0.608279034112687,,,4,0.631887456037515
Precision,2,roberta,ag,pet,qa,10,5,0.612010068320748,,,5,0.631887456037515
Precision,3,roberta,ag,pet,qa,10,5,0.863841298467088,,,1,0.846035411855273
Precision,3,roberta,ag,pet,qa,10,5,0.675278622087133,,,2,0.846035411855273
Precision,3,roberta,ag,pet,qa,10,5,0.845534407027819,,,3,0.846035411855273
Precision,3,roberta,ag,pet,qa,10,5,0.811669128508124,,,4,0.846035411855273
Precision,3,roberta,ag,pet,qa,10,5,0.879432624113475,,,5,0.846035411855273
Recall,0,roberta,ag,pet,qa,10,5,0.768947368421053,,,1,0.736315789473684
Recall,0,roberta,ag,pet,qa,10,5,0.748947368421053,,,2,0.736315789473684
Recall,0,roberta,ag,pet,qa,10,5,0.741578947368421,,,3,0.736315789473684
Recall,0,roberta,ag,pet,qa,10,5,0.714736842105263,,,4,0.736315789473684
Recall,0,roberta,ag,pet,qa,10,5,0.714736842105263,,,5,0.736315789473684
Recall,1,roberta,ag,pet,qa,10,5,0.953684210526316,,,1,0.948947368421053
Recall,1,roberta,ag,pet,qa,10,5,0.9,,,2,0.948947368421053
Recall,1,roberta,ag,pet,qa,10,5,0.948947368421053,,,3,0.948947368421053
Recall,1,roberta,ag,pet,qa,10,5,0.934736842105263,,,4,0.948947368421053
Recall,1,roberta,ag,pet,qa,10,5,0.947368421052632,,,5,0.948947368421053
Recall,2,roberta,ag,pet,qa,10,5,0.826842105263158,,,1,0.851052631578947
Recall,2,roberta,ag,pet,qa,10,5,0.580526315789474,,,2,0.851052631578947
Recall,2,roberta,ag,pet,qa,10,5,0.863684210526316,,,3,0.851052631578947
Recall,2,roberta,ag,pet,qa,10,5,0.835263157894737,,,4,0.851052631578947
Recall,2,roberta,ag,pet,qa,10,5,0.895789473684211,,,5,0.851052631578947
Recall,3,roberta,ag,pet,qa,10,5,0.50421052631579,,,1,0.578421052631579
Recall,3,roberta,ag,pet,qa,10,5,0.701578947368421,,,2,0.578421052631579
Recall,3,roberta,ag,pet,qa,10,5,0.607894736842105,,,3,0.578421052631579
Recall,3,roberta,ag,pet,qa,10,5,0.578421052631579,,,4,0.578421052631579
Recall,3,roberta,ag,pet,qa,10,5,0.522105263157895,,,5,0.578421052631579
Accuracy,Overall,roberta,ag,pet,qa,100,1,0.885789473684211,,,1,0.885789473684211
Accuracy,Overall,roberta,ag,pet,qa,100,1,0.884210526315789,,,2,0.885789473684211
Accuracy,Overall,roberta,ag,pet,qa,100,1,0.876447368421053,,,3,0.885789473684211
Accuracy,Overall,roberta,ag,pet,qa,100,1,0.880131578947368,,,4,0.885789473684211
Accuracy,Overall,roberta,ag,pet,qa,100,1,0.887368421052632,,,5,0.885789473684211
F1,0,roberta,ag,pet,qa,100,1,0.884010840108401,,,1,0.883045740892906
F1,0,roberta,ag,pet,qa,100,1,0.879300928454397,,,2,0.883045740892906
F1,0,roberta,ag,pet,qa,100,1,0.866518353726363,,,3,0.883045740892906
F1,0,roberta,ag,pet,qa,100,1,0.880544217687075,,,4,0.883045740892906
F1,0,roberta,ag,pet,qa,100,1,0.883016790531242,,,5,0.883045740892906
F1,1,roberta,ag,pet,qa,100,1,0.970488378166623,,,1,0.968798751950078
F1,1,roberta,ag,pet,qa,100,1,0.969586690927996,,,2,0.968798751950078
F1,1,roberta,ag,pet,qa,100,1,0.967055771725032,,,3,0.968798751950078
F1,1,roberta,ag,pet,qa,100,1,0.96603577910293,,,4,0.968798751950078
F1,1,roberta,ag,pet,qa,100,1,0.968733715476811,,,5,0.968798751950078
F1,2,roberta,ag,pet,qa,100,1,0.829078801331854,,,1,0.832501386577926
F1,2,roberta,ag,pet,qa,100,1,0.830451756832125,,,2,0.832501386577926
F1,2,roberta,ag,pet,qa,100,1,0.823398946492931,,,3,0.832501386577926
F1,2,roberta,ag,pet,qa,100,1,0.820786516853933,,,4,0.832501386577926
F1,2,roberta,ag,pet,qa,100,1,0.838095238095238,,,5,0.832501386577926
F1,3,roberta,ag,pet,qa,100,1,0.857983811626196,,,1,0.857212594581401
F1,3,roberta,ag,pet,qa,100,1,0.855542021924482,,,2,0.857212594581401
F1,3,roberta,ag,pet,qa,100,1,0.846933848382424,,,3,0.857212594581401
F1,3,roberta,ag,pet,qa,100,1,0.850535540408958,,,4,0.857212594581401
F1,3,roberta,ag,pet,qa,100,1,0.858904785397139,,,5,0.857212594581401
F1,Overall,roberta,ag,pet,qa,100,1,0.885390457808268,,,1,0.885389618500578
F1,Overall,roberta,ag,pet,qa,100,1,0.88372034953475,,,2,0.885389618500578
F1,Overall,roberta,ag,pet,qa,100,1,0.875976730081687,,,3,0.885389618500578
F1,Overall,roberta,ag,pet,qa,100,1,0.879475513513224,,,4,0.885389618500578
F1,Overall,roberta,ag,pet,qa,100,1,0.887187632375107,,,5,0.885389618500578
Precision,0,roberta,ag,pet,qa,100,1,0.911173184357542,,,1,0.920616790405483
Precision,0,roberta,ag,pet,qa,100,1,0.913734392735528,,,2,0.920616790405483
Precision,0,roberta,ag,pet,qa,100,1,0.918632075471698,,,3,0.920616790405483
Precision,0,roberta,ag,pet,qa,100,1,0.911549295774648,,,4,0.920616790405483
Precision,0,roberta,ag,pet,qa,100,1,0.925562608193884,,,5,0.920616790405483
Precision,1,roberta,ag,pet,qa,100,1,0.963193364437532,,,1,0.957348406988695
Precision,1,roberta,ag,pet,qa,100,1,0.957883923985619,,,2,0.957348406988695
Precision,1,roberta,ag,pet,qa,100,1,0.953452685421995,,,3,0.957348406988695
Precision,1,roberta,ag,pet,qa,100,1,0.951967296882984,,,4,0.957348406988695
Precision,1,roberta,ag,pet,qa,100,1,0.959236326109391,,,5,0.957348406988695
Precision,2,roberta,ag,pet,qa,100,1,0.876760563380282,,,1,0.879835873388042
Precision,2,roberta,ag,pet,qa,100,1,0.883155397390273,,,2,0.879835873388042
Precision,2,roberta,ag,pet,qa,100,1,0.869947275922671,,,3,0.879835873388042
Precision,2,roberta,ag,pet,qa,100,1,0.880120481927711,,,4,0.879835873388042
Precision,2,roberta,ag,pet,qa,100,1,0.867605633802817,,,5,0.879835873388042
Precision,3,roberta,ag,pet,qa,100,1,0.803399173174093,,,1,0.799271734182977
Precision,3,roberta,ag,pet,qa,100,1,0.796371882086168,,,2,0.799271734182977
Precision,3,roberta,ag,pet,qa,100,1,0.782337198929527,,,3,0.799271734182977
Precision,3,roberta,ag,pet,qa,100,1,0.791213768115942,,,4,0.799271734182977
Precision,3,roberta,ag,pet,qa,100,1,0.808263695450325,,,5,0.799271734182977
Recall,0,roberta,ag,pet,qa,100,1,0.858421052631579,,,1,0.848421052631579
Recall,0,roberta,ag,pet,qa,100,1,0.847368421052632,,,2,0.848421052631579
Recall,0,roberta,ag,pet,qa,100,1,0.82,,,3,0.848421052631579
Recall,0,roberta,ag,pet,qa,100,1,0.851578947368421,,,4,0.848421052631579
Recall,0,roberta,ag,pet,qa,100,1,0.84421052631579,,,5,0.848421052631579
Recall,1,roberta,ag,pet,qa,100,1,0.977894736842105,,,1,0.980526315789474
Recall,1,roberta,ag,pet,qa,100,1,0.981578947368421,,,2,0.980526315789474
Recall,1,roberta,ag,pet,qa,100,1,0.981052631578947,,,3,0.980526315789474
Recall,1,roberta,ag,pet,qa,100,1,0.980526315789474,,,4,0.980526315789474
Recall,1,roberta,ag,pet,qa,100,1,0.978421052631579,,,5,0.980526315789474
Recall,2,roberta,ag,pet,qa,100,1,0.786315789473684,,,1,0.79
Recall,2,roberta,ag,pet,qa,100,1,0.783684210526316,,,2,0.79
Recall,2,roberta,ag,pet,qa,100,1,0.781578947368421,,,3,0.79
Recall,2,roberta,ag,pet,qa,100,1,0.768947368421053,,,4,0.79
Recall,2,roberta,ag,pet,qa,100,1,0.810526315789474,,,5,0.79
Recall,3,roberta,ag,pet,qa,100,1,0.920526315789474,,,1,0.924210526315789
Recall,3,roberta,ag,pet,qa,100,1,0.924210526315789,,,2,0.924210526315789
Recall,3,roberta,ag,pet,qa,100,1,0.923157894736842,,,3,0.924210526315789
Recall,3,roberta,ag,pet,qa,100,1,0.919473684210526,,,4,0.924210526315789
Recall,3,roberta,ag,pet,qa,100,1,0.916315789473684,,,5,0.924210526315789
Accuracy,Overall,roberta,ag,pet,qa,100,2,0.871578947368421,,,1,0.871315789473684
Accuracy,Overall,roberta,ag,pet,qa,100,2,0.871973684210526,,,2,0.871315789473684
Accuracy,Overall,roberta,ag,pet,qa,100,2,0.867105263157895,,,3,0.871315789473684
Accuracy,Overall,roberta,ag,pet,qa,100,2,0.870789473684211,,,4,0.871315789473684
Accuracy,Overall,roberta,ag,pet,qa,100,2,0.870921052631579,,,5,0.871315789473684
F1,0,roberta,ag,pet,qa,100,2,0.870159453302961,,,1,0.866818296689411
F1,0,roberta,ag,pet,qa,100,2,0.866321243523316,,,2,0.866818296689411
F1,0,roberta,ag,pet,qa,100,2,0.858641358641359,,,3,0.866818296689411
F1,0,roberta,ag,pet,qa,100,2,0.873096446700508,,,4,0.866818296689411
F1,0,roberta,ag,pet,qa,100,2,0.862972292191436,,,5,0.866818296689411
F1,1,roberta,ag,pet,qa,100,2,0.967875647668394,,,1,0.968879668049792
F1,1,roberta,ag,pet,qa,100,2,0.969445882962196,,,2,0.968879668049792
F1,1,roberta,ag,pet,qa,100,2,0.967221644120708,,,3,0.968879668049792
F1,1,roberta,ag,pet,qa,100,2,0.968024755028365,,,4,0.968879668049792
F1,1,roberta,ag,pet,qa,100,2,0.968766267568974,,,5,0.968879668049792
F1,2,roberta,ag,pet,qa,100,2,0.820570150922303,,,1,0.824951909865348
F1,2,roberta,ag,pet,qa,100,2,0.825027085590466,,,2,0.824951909865348
F1,2,roberta,ag,pet,qa,100,2,0.824951909865348,,,3,0.824951909865348
F1,2,roberta,ag,pet,qa,100,2,0.821727019498607,,,4,0.824951909865348
F1,2,roberta,ag,pet,qa,100,2,0.830810810810811,,,5,0.824951909865348
F1,3,roberta,ag,pet,qa,100,2,0.823405930202047,,,1,0.820704375667022
F1,3,roberta,ag,pet,qa,100,2,0.824088748019017,,,2,0.820704375667022
F1,3,roberta,ag,pet,qa,100,2,0.813897118233235,,,3,0.820704375667022
F1,3,roberta,ag,pet,qa,100,2,0.815400843881857,,,4,0.820704375667022
F1,3,roberta,ag,pet,qa,100,2,0.817787418655098,,,5,0.820704375667022
F1,Overall,roberta,ag,pet,qa,100,2,0.870502795523926,,,1,0.870338562567893
F1,Overall,roberta,ag,pet,qa,100,2,0.871220740023749,,,2,0.870338562567893
F1,Overall,roberta,ag,pet,qa,100,2,0.866178007715162,,,3,0.870338562567893
F1,Overall,roberta,ag,pet,qa,100,2,0.869562266277334,,,4,0.870338562567893
F1,Overall,roberta,ag,pet,qa,100,2,0.87008419730658,,,5,0.870338562567893
Precision,0,roberta,ag,pet,qa,100,2,0.838127742564603,,,1,0.83373845405931
Precision,0,roberta,ag,pet,qa,100,2,0.853061224489796,,,2,0.83373845405931
Precision,0,roberta,ag,pet,qa,100,2,0.817015209125475,,,3,0.83373845405931
Precision,0,roberta,ag,pet,qa,100,2,0.843137254901961,,,4,0.83373845405931
Precision,0,roberta,ag,pet,qa,100,2,0.827536231884058,,,5,0.83373845405931
Precision,1,roberta,ag,pet,qa,100,2,0.953061224489796,,,1,0.955010224948875
Precision,1,roberta,ag,pet,qa,100,2,0.954128440366972,,,2,0.955010224948875
Precision,1,roberta,ag,pet,qa,100,2,0.956275720164609,,,3,0.955010224948875
Precision,1,roberta,ag,pet,qa,100,2,0.948938321536906,,,4,0.955010224948875
Precision,1,roberta,ag,pet,qa,100,2,0.958290422245108,,,5,0.955010224948875
Precision,2,roberta,ag,pet,qa,100,2,0.874851013110846,,,1,0.863139735480161
Precision,2,roberta,ag,pet,qa,100,2,0.849888392857143,,,2,0.863139735480161
Precision,2,roberta,ag,pet,qa,100,2,0.863139735480161,,,3,0.863139735480161
Precision,2,roberta,ag,pet,qa,100,2,0.872781065088758,,,4,0.863139735480161
Precision,2,roberta,ag,pet,qa,100,2,0.853888888888889,,,5,0.863139735480161
Precision,3,roberta,ag,pet,qa,100,2,0.821036106750393,,,1,0.832251082251082
Precision,3,roberta,ag,pet,qa,100,2,0.827147401908802,,,2,0.832251082251082
Precision,3,roberta,ag,pet,qa,100,2,0.833425261996691,,,3,0.832251082251082
Precision,3,roberta,ag,pet,qa,100,2,0.817124735729387,,,4,0.832251082251082
Precision,3,roberta,ag,pet,qa,100,2,0.843400447427293,,,5,0.832251082251082
Recall,0,roberta,ag,pet,qa,100,2,0.904736842105263,,,1,0.902631578947368
Recall,0,roberta,ag,pet,qa,100,2,0.88,,,2,0.902631578947368
Recall,0,roberta,ag,pet,qa,100,2,0.904736842105263,,,3,0.902631578947368
Recall,0,roberta,ag,pet,qa,100,2,0.905263157894737,,,4,0.902631578947368
Recall,0,roberta,ag,pet,qa,100,2,0.901578947368421,,,5,0.902631578947368
Recall,1,roberta,ag,pet,qa,100,2,0.983157894736842,,,1,0.983157894736842
Recall,1,roberta,ag,pet,qa,100,2,0.985263157894737,,,2,0.983157894736842
Recall,1,roberta,ag,pet,qa,100,2,0.978421052631579,,,3,0.983157894736842
Recall,1,roberta,ag,pet,qa,100,2,0.987894736842105,,,4,0.983157894736842
Recall,1,roberta,ag,pet,qa,100,2,0.979473684210526,,,5,0.983157894736842
Recall,2,roberta,ag,pet,qa,100,2,0.772631578947368,,,1,0.79
Recall,2,roberta,ag,pet,qa,100,2,0.801578947368421,,,2,0.79
Recall,2,roberta,ag,pet,qa,100,2,0.79,,,3,0.79
Recall,2,roberta,ag,pet,qa,100,2,0.776315789473684,,,4,0.79
Recall,2,roberta,ag,pet,qa,100,2,0.808947368421053,,,5,0.79
Recall,3,roberta,ag,pet,qa,100,2,0.825789473684211,,,1,0.809473684210526
Recall,3,roberta,ag,pet,qa,100,2,0.821052631578947,,,2,0.809473684210526
Recall,3,roberta,ag,pet,qa,100,2,0.795263157894737,,,3,0.809473684210526
Recall,3,roberta,ag,pet,qa,100,2,0.813684210526316,,,4,0.809473684210526
Recall,3,roberta,ag,pet,qa,100,2,0.793684210526316,,,5,0.809473684210526
Accuracy,Overall,roberta,ag,pet,qa,100,3,0.870657894736842,,,1,0.873947368421053
Accuracy,Overall,roberta,ag,pet,qa,100,3,0.86,,,2,0.873947368421053
Accuracy,Overall,roberta,ag,pet,qa,100,3,0.874473684210526,,,3,0.873947368421053
Accuracy,Overall,roberta,ag,pet,qa,100,3,0.868552631578947,,,4,0.873947368421053
Accuracy,Overall,roberta,ag,pet,qa,100,3,0.872368421052632,,,5,0.873947368421053
F1,0,roberta,ag,pet,qa,100,3,0.857707509881423,,,1,0.858878762772715
F1,0,roberta,ag,pet,qa,100,3,0.841480644249788,,,2,0.858878762772715
F1,0,roberta,ag,pet,qa,100,3,0.860752829692024,,,3,0.858878762772715
F1,0,roberta,ag,pet,qa,100,3,0.852834403797822,,,4,0.858878762772715
F1,0,roberta,ag,pet,qa,100,3,0.856830002737476,,,5,0.858878762772715
F1,1,roberta,ag,pet,qa,100,3,0.960919540229885,,,1,0.964102564102564
F1,1,roberta,ag,pet,qa,100,3,0.964404609475032,,,2,0.964102564102564
F1,1,roberta,ag,pet,qa,100,3,0.96277145811789,,,3,0.964102564102564
F1,1,roberta,ag,pet,qa,100,3,0.965712812580562,,,4,0.964102564102564
F1,1,roberta,ag,pet,qa,100,3,0.961921799131101,,,5,0.964102564102564
F1,2,roberta,ag,pet,qa,100,3,0.815869786368261,,,1,0.826409495548962
F1,2,roberta,ag,pet,qa,100,3,0.804521902967499,,,2,0.826409495548962
F1,2,roberta,ag,pet,qa,100,3,0.825247782994262,,,3,0.826409495548962
F1,2,roberta,ag,pet,qa,100,3,0.818875119161106,,,4,0.826409495548962
F1,2,roberta,ag,pet,qa,100,3,0.826032540675845,,,5,0.826409495548962
F1,3,roberta,ag,pet,qa,100,3,0.846496982419312,,,1,0.845116918844567
F1,3,roberta,ag,pet,qa,100,3,0.82962962962963,,,2,0.845116918844567
F1,3,roberta,ag,pet,qa,100,3,0.847256015139227,,,3,0.845116918844567
F1,3,roberta,ag,pet,qa,100,3,0.836907449209932,,,4,0.845116918844567
F1,3,roberta,ag,pet,qa,100,3,0.842539159109646,,,5,0.845116918844567
F1,Overall,roberta,ag,pet,qa,100,3,0.87024845472472,,,1,0.873626935317202
F1,Overall,roberta,ag,pet,qa,100,3,0.860009196580487,,,2,0.873626935317202
F1,Overall,roberta,ag,pet,qa,100,3,0.874007021485851,,,3,0.873626935317202
F1,Overall,roberta,ag,pet,qa,100,3,0.868582446187356,,,4,0.873626935317202
F1,Overall,roberta,ag,pet,qa,100,3,0.871830875413517,,,5,0.873626935317202
Precision,0,roberta,ag,pet,qa,100,3,0.925091352009744,,,1,0.903544450900639
Precision,0,roberta,ag,pet,qa,100,3,0.908480780964002,,,2,0.903544450900639
Precision,0,roberta,ag,pet,qa,100,3,0.860979462875197,,,3,0.903544450900639
Precision,0,roberta,ag,pet,qa,100,3,0.908387864366449,,,4,0.903544450900639
Precision,0,roberta,ag,pet,qa,100,3,0.892755276668568,,,5,0.903544450900639
Precision,1,roberta,ag,pet,qa,100,3,0.933498759305211,,,1,0.94
Precision,1,roberta,ag,pet,qa,100,3,0.939152119700748,,,2,0.94
Precision,1,roberta,ag,pet,qa,100,3,0.946138211382114,,,3,0.94
Precision,1,roberta,ag,pet,qa,100,3,0.946437594744821,,,4,0.94
Precision,1,roberta,ag,pet,qa,100,3,0.934923000496771,,,5,0.94
Precision,2,roberta,ag,pet,qa,100,3,0.789370078740158,,,1,0.779384328358209
Precision,2,roberta,ag,pet,qa,100,3,0.728047740835465,,,2,0.779384328358209
Precision,2,roberta,ag,pet,qa,100,3,0.81799379524302,,,3,0.779384328358209
Precision,2,roberta,ag,pet,qa,100,3,0.748257839721254,,,4,0.779384328358209
Precision,2,roberta,ag,pet,qa,100,3,0.787589498806683,,,5,0.779384328358209
Precision,3,roberta,ag,pet,qa,100,3,0.844060701203558,,,1,0.885302593659942
Precision,3,roberta,ag,pet,qa,100,3,0.904347826086956,,,2,0.885302593659942
Precision,3,roberta,ag,pet,qa,100,3,0.871039466370206,,,3,0.885302593659942
Precision,3,roberta,ag,pet,qa,100,3,0.902068126520681,,,4,0.885302593659942
Precision,3,roberta,ag,pet,qa,100,3,0.881541115583669,,,5,0.885302593659942
Recall,0,roberta,ag,pet,qa,100,3,0.799473684210526,,,1,0.818421052631579
Recall,0,roberta,ag,pet,qa,100,3,0.783684210526316,,,2,0.818421052631579
Recall,0,roberta,ag,pet,qa,100,3,0.860526315789474,,,3,0.818421052631579
Recall,0,roberta,ag,pet,qa,100,3,0.803684210526316,,,4,0.818421052631579
Recall,0,roberta,ag,pet,qa,100,3,0.823684210526316,,,5,0.818421052631579
Recall,1,roberta,ag,pet,qa,100,3,0.99,,,1,0.989473684210526
Recall,1,roberta,ag,pet,qa,100,3,0.991052631578947,,,2,0.989473684210526
Recall,1,roberta,ag,pet,qa,100,3,0.98,,,3,0.989473684210526
Recall,1,roberta,ag,pet,qa,100,3,0.985789473684211,,,4,0.989473684210526
Recall,1,roberta,ag,pet,qa,100,3,0.990526315789474,,,5,0.989473684210526
Recall,2,roberta,ag,pet,qa,100,3,0.84421052631579,,,1,0.879473684210526
Recall,2,roberta,ag,pet,qa,100,3,0.898947368421053,,,2,0.879473684210526
Recall,2,roberta,ag,pet,qa,100,3,0.832631578947368,,,3,0.879473684210526
Recall,2,roberta,ag,pet,qa,100,3,0.904210526315789,,,4,0.879473684210526
Recall,2,roberta,ag,pet,qa,100,3,0.868421052631579,,,5,0.879473684210526
Recall,3,roberta,ag,pet,qa,100,3,0.848947368421053,,,1,0.808421052631579
Recall,3,roberta,ag,pet,qa,100,3,0.766315789473684,,,2,0.808421052631579
Recall,3,roberta,ag,pet,qa,100,3,0.824736842105263,,,3,0.808421052631579
Recall,3,roberta,ag,pet,qa,100,3,0.780526315789474,,,4,0.808421052631579
Recall,3,roberta,ag,pet,qa,100,3,0.806842105263158,,,5,0.808421052631579
Accuracy,Overall,roberta,ag,pet,qa,100,4,0.873026315789474,,,1,0.871184210526316
Accuracy,Overall,roberta,ag,pet,qa,100,4,0.862105263157895,,,2,0.871184210526316
Accuracy,Overall,roberta,ag,pet,qa,100,4,0.856052631578947,,,3,0.871184210526316
Accuracy,Overall,roberta,ag,pet,qa,100,4,0.8675,,,4,0.871184210526316
Accuracy,Overall,roberta,ag,pet,qa,100,4,0.867105263157895,,,5,0.871184210526316
F1,0,roberta,ag,pet,qa,100,4,0.8756986957679,,,1,0.872913301023156
F1,0,roberta,ag,pet,qa,100,4,0.863347457627119,,,2,0.872913301023156
F1,0,roberta,ag,pet,qa,100,4,0.867851193781233,,,3,0.872913301023156
F1,0,roberta,ag,pet,qa,100,4,0.873963071982874,,,4,0.872913301023156
F1,0,roberta,ag,pet,qa,100,4,0.869635627530365,,,5,0.872913301023156
F1,1,roberta,ag,pet,qa,100,4,0.960613810741688,,,1,0.967191940067166
F1,1,roberta,ag,pet,qa,100,4,0.963136033229491,,,2,0.967191940067166
F1,1,roberta,ag,pet,qa,100,4,0.960965588084232,,,3,0.967191940067166
F1,1,roberta,ag,pet,qa,100,4,0.966571650686707,,,4,0.967191940067166
F1,1,roberta,ag,pet,qa,100,4,0.968360995850622,,,5,0.967191940067166
F1,2,roberta,ag,pet,qa,100,4,0.833827093994075,,,1,0.82233780454421
F1,2,roberta,ag,pet,qa,100,4,0.808888888888889,,,2,0.82233780454421
F1,2,roberta,ag,pet,qa,100,4,0.791938688617655,,,3,0.82233780454421
F1,2,roberta,ag,pet,qa,100,4,0.821882291936739,,,4,0.82233780454421
F1,2,roberta,ag,pet,qa,100,4,0.81452944413869,,,5,0.82233780454421
F1,3,roberta,ag,pet,qa,100,4,0.818848167539267,,,1,0.820797576981323
F1,3,roberta,ag,pet,qa,100,4,0.811178247734139,,,2,0.820797576981323
F1,3,roberta,ag,pet,qa,100,4,0.802200430519015,,,3,0.820797576981323
F1,3,roberta,ag,pet,qa,100,4,0.805978115825994,,,4,0.820797576981323
F1,3,roberta,ag,pet,qa,100,4,0.81498127340824,,,5,0.820797576981323
F1,Overall,roberta,ag,pet,qa,100,4,0.872246942010733,,,1,0.870810155653964
F1,Overall,roberta,ag,pet,qa,100,4,0.861637656869909,,,2,0.870810155653964
F1,Overall,roberta,ag,pet,qa,100,4,0.855738975250534,,,3,0.870810155653964
F1,Overall,roberta,ag,pet,qa,100,4,0.867098782608078,,,4,0.870810155653964
F1,Overall,roberta,ag,pet,qa,100,4,0.866876835231979,,,5,0.870810155653964
Precision,0,roberta,ag,pet,qa,100,4,0.885837372105547,,,1,0.893605292171996
Precision,0,roberta,ag,pet,qa,100,4,0.868869936034115,,,2,0.893605292171996
Precision,0,roberta,ag,pet,qa,100,4,0.918331374853114,,,3,0.893605292171996
Precision,0,roberta,ag,pet,qa,100,4,0.888949373979314,,,4,0.893605292171996
Precision,0,roberta,ag,pet,qa,100,4,0.892520775623269,,,5,0.893605292171996
Precision,1,roberta,ag,pet,qa,100,4,0.934328358208955,,,1,0.949771689497717
Precision,1,roberta,ag,pet,qa,100,4,0.95030737704918,,,2,0.949771689497717
Precision,1,roberta,ag,pet,qa,100,4,0.938314944834504,,,3,0.949771689497717
Precision,1,roberta,ag,pet,qa,100,4,0.952016334864727,,,4,0.949771689497717
Precision,1,roberta,ag,pet,qa,100,4,0.954498977505112,,,5,0.949771689497717
Precision,2,roberta,ag,pet,qa,100,4,0.853833425261997,,,1,0.856816885339418
Precision,2,roberta,ag,pet,qa,100,4,0.856470588235294,,,2,0.856816885339418
Precision,2,roberta,ag,pet,qa,100,4,0.859519408502773,,,3,0.856816885339418
Precision,2,roberta,ag,pet,qa,100,4,0.809913132345427,,,4,0.856816885339418
Precision,2,roberta,ag,pet,qa,100,4,0.853517877739331,,,5,0.856816885339418
Precision,3,roberta,ag,pet,qa,100,4,0.814583333333333,,,1,0.788554801163919
Precision,3,roberta,ag,pet,qa,100,4,0.777509652509653,,,2,0.788554801163919
Precision,3,roberta,ag,pet,qa,100,4,0.735203857957036,,,3,0.788554801163919
Precision,3,roberta,ag,pet,qa,100,4,0.81754195993503,,,4,0.788554801163919
Precision,3,roberta,ag,pet,qa,100,4,0.775296912114014,,,5,0.788554801163919
Recall,0,roberta,ag,pet,qa,100,4,0.865789473684211,,,1,0.853157894736842
Recall,0,roberta,ag,pet,qa,100,4,0.857894736842105,,,2,0.853157894736842
Recall,0,roberta,ag,pet,qa,100,4,0.822631578947368,,,3,0.853157894736842
Recall,0,roberta,ag,pet,qa,100,4,0.859473684210526,,,4,0.853157894736842
Recall,0,roberta,ag,pet,qa,100,4,0.847894736842105,,,5,0.853157894736842
Recall,1,roberta,ag,pet,qa,100,4,0.988421052631579,,,1,0.985263157894737
Recall,1,roberta,ag,pet,qa,100,4,0.976315789473684,,,2,0.985263157894737
Recall,1,roberta,ag,pet,qa,100,4,0.984736842105263,,,3,0.985263157894737
Recall,1,roberta,ag,pet,qa,100,4,0.981578947368421,,,4,0.985263157894737
Recall,1,roberta,ag,pet,qa,100,4,0.982631578947368,,,5,0.985263157894737
Recall,2,roberta,ag,pet,qa,100,4,0.814736842105263,,,1,0.790526315789474
Recall,2,roberta,ag,pet,qa,100,4,0.766315789473684,,,2,0.790526315789474
Recall,2,roberta,ag,pet,qa,100,4,0.734210526315789,,,3,0.790526315789474
Recall,2,roberta,ag,pet,qa,100,4,0.83421052631579,,,4,0.790526315789474
Recall,2,roberta,ag,pet,qa,100,4,0.778947368421053,,,5,0.790526315789474
Recall,3,roberta,ag,pet,qa,100,4,0.823157894736842,,,1,0.855789473684211
Recall,3,roberta,ag,pet,qa,100,4,0.847894736842105,,,2,0.855789473684211
Recall,3,roberta,ag,pet,qa,100,4,0.882631578947368,,,3,0.855789473684211
