measure,label,dataset,arch,pvp,nshot,sample,value,time_train,time_test,run,majority
Recall,3,yahoo,ia3,qa,100,4,0.341333333333333,194.537737607956,2086.47083806992,2,0.340833333333333
Recall,3,yahoo,ia3,qa,100,4,0.332666666666667,195.133991003037,2074.03569245338,3,0.340833333333333
Recall,3,yahoo,ia3,qa,100,4,0.336666666666667,194.630323886871,2084.36892914772,4,0.340833333333333
Recall,3,yahoo,ia3,qa,100,4,0.330833333333333,195.026621818543,2080.26793026924,5,0.340833333333333
Recall,4,yahoo,ia3,qa,100,4,0.889833333333333,195.50799036026,2079.37585616112,1,0.89
Recall,4,yahoo,ia3,qa,100,4,0.886,194.537737607956,2086.47083806992,2,0.89
Recall,4,yahoo,ia3,qa,100,4,0.881833333333333,195.133991003037,2074.03569245338,3,0.89
Recall,4,yahoo,ia3,qa,100,4,0.886666666666667,194.630323886871,2084.36892914772,4,0.89
Recall,4,yahoo,ia3,qa,100,4,0.897333333333333,195.026621818543,2080.26793026924,5,0.89
Recall,5,yahoo,ia3,qa,100,4,0.854833333333333,195.50799036026,2079.37585616112,1,0.852166666666667
Recall,5,yahoo,ia3,qa,100,4,0.841,194.537737607956,2086.47083806992,2,0.852166666666667
Recall,5,yahoo,ia3,qa,100,4,0.830166666666667,195.133991003037,2074.03569245338,3,0.852166666666667
Recall,5,yahoo,ia3,qa,100,4,0.852166666666667,194.630323886871,2084.36892914772,4,0.852166666666667
Recall,5,yahoo,ia3,qa,100,4,0.8575,195.026621818543,2080.26793026924,5,0.852166666666667
Recall,6,yahoo,ia3,qa,100,4,0.294666666666667,195.50799036026,2079.37585616112,1,0.302333333333333
Recall,6,yahoo,ia3,qa,100,4,0.2855,194.537737607956,2086.47083806992,2,0.302333333333333
Recall,6,yahoo,ia3,qa,100,4,0.316166666666667,195.133991003037,2074.03569245338,3,0.302333333333333
Recall,6,yahoo,ia3,qa,100,4,0.3195,194.630323886871,2084.36892914772,4,0.302333333333333
Recall,6,yahoo,ia3,qa,100,4,0.284833333333333,195.026621818543,2080.26793026924,5,0.302333333333333
Recall,7,yahoo,ia3,qa,100,4,0.636666666666667,195.50799036026,2079.37585616112,1,0.634333333333333
Recall,7,yahoo,ia3,qa,100,4,0.628833333333333,194.537737607956,2086.47083806992,2,0.634333333333333
Recall,7,yahoo,ia3,qa,100,4,0.654333333333333,195.133991003037,2074.03569245338,3,0.634333333333333
Recall,7,yahoo,ia3,qa,100,4,0.615166666666667,194.630323886871,2084.36892914772,4,0.634333333333333
Recall,7,yahoo,ia3,qa,100,4,0.621,195.026621818543,2080.26793026924,5,0.634333333333333
Recall,8,yahoo,ia3,qa,100,4,0.805333333333333,195.50799036026,2079.37585616112,1,0.801166666666667
Recall,8,yahoo,ia3,qa,100,4,0.7915,194.537737607956,2086.47083806992,2,0.801166666666667
Recall,8,yahoo,ia3,qa,100,4,0.803833333333333,195.133991003037,2074.03569245338,3,0.801166666666667
Recall,8,yahoo,ia3,qa,100,4,0.804833333333333,194.630323886871,2084.36892914772,4,0.801166666666667
Recall,8,yahoo,ia3,qa,100,4,0.793833333333333,195.026621818543,2080.26793026924,5,0.801166666666667
Recall,9,yahoo,ia3,qa,100,4,0.754333333333333,195.50799036026,2079.37585616112,1,0.7415
Recall,9,yahoo,ia3,qa,100,4,0.762,194.537737607956,2086.47083806992,2,0.7415
Recall,9,yahoo,ia3,qa,100,4,0.727,195.133991003037,2074.03569245338,3,0.7415
Recall,9,yahoo,ia3,qa,100,4,0.713166666666667,194.630323886871,2084.36892914772,4,0.7415
Recall,9,yahoo,ia3,qa,100,4,0.750166666666667,195.026621818543,2080.26793026924,5,0.7415
Accuracy,Overall,yahoo,ia3,qa,100,5,0.6437,195.679124832153,2080.78240942955,1,0.646116666666667
Accuracy,Overall,yahoo,ia3,qa,100,5,0.647316666666667,195.595160007477,2080.40561056137,2,0.646116666666667
Accuracy,Overall,yahoo,ia3,qa,100,5,0.6439,195.567442655563,2086.4166405201,3,0.646116666666667
Accuracy,Overall,yahoo,ia3,qa,100,5,0.639416666666667,196.197826385498,2069.19744849205,4,0.646116666666667
Accuracy,Overall,yahoo,ia3,qa,100,5,0.646283333333333,195.925688743591,2086.79433488846,5,0.646116666666667
F1,0,yahoo,ia3,qa,100,5,0.498891860909438,195.679124832153,2080.78240942955,1,0.50389650872818
F1,0,yahoo,ia3,qa,100,5,0.505890614028244,195.595160007477,2080.40561056137,2,0.50389650872818
F1,0,yahoo,ia3,qa,100,5,0.510790793979454,195.567442655563,2086.4166405201,3,0.50389650872818
F1,0,yahoo,ia3,qa,100,5,0.493241119144923,196.197826385498,2069.19744849205,4,0.50389650872818
F1,0,yahoo,ia3,qa,100,5,0.508658690176322,195.925688743591,2086.79433488846,5,0.50389650872818
F1,1,yahoo,ia3,qa,100,5,0.662773969704663,195.679124832153,2080.78240942955,1,0.661009685437559
F1,1,yahoo,ia3,qa,100,5,0.673751150531336,195.595160007477,2080.40561056137,2,0.661009685437559
F1,1,yahoo,ia3,qa,100,5,0.658988140943606,195.567442655563,2086.4166405201,3,0.661009685437559
F1,1,yahoo,ia3,qa,100,5,0.637728048890087,196.197826385498,2069.19744849205,4,0.661009685437559
F1,1,yahoo,ia3,qa,100,5,0.661168504210435,195.925688743591,2086.79433488846,5,0.661009685437559
F1,2,yahoo,ia3,qa,100,5,0.741821759449045,195.679124832153,2080.78240942955,1,0.743216737495914
F1,2,yahoo,ia3,qa,100,5,0.737691421043965,195.595160007477,2080.40561056137,2,0.743216737495914
F1,2,yahoo,ia3,qa,100,5,0.73954718228392,195.567442655563,2086.4166405201,3,0.743216737495914
F1,2,yahoo,ia3,qa,100,5,0.742063171500121,196.197826385498,2069.19744849205,4,0.743216737495914
F1,2,yahoo,ia3,qa,100,5,0.747150765223054,195.925688743591,2086.79433488846,5,0.743216737495914
F1,3,yahoo,ia3,qa,100,5,0.296797656328922,195.679124832153,2080.78240942955,1,0.315001943256899
F1,3,yahoo,ia3,qa,100,5,0.316162013370035,195.595160007477,2080.40561056137,2,0.315001943256899
F1,3,yahoo,ia3,qa,100,5,0.313016727552394,195.567442655563,2086.4166405201,3,0.315001943256899
F1,3,yahoo,ia3,qa,100,5,0.306921331316188,196.197826385498,2069.19744849205,4,0.315001943256899
F1,3,yahoo,ia3,qa,100,5,0.31339251254342,195.925688743591,2086.79433488846,5,0.315001943256899
F1,4,yahoo,ia3,qa,100,5,0.838420523916235,195.679124832153,2080.78240942955,1,0.835308603971064
F1,4,yahoo,ia3,qa,100,5,0.833064949006978,195.595160007477,2080.40561056137,2,0.835308603971064
F1,4,yahoo,ia3,qa,100,5,0.834812128693774,195.567442655563,2086.4166405201,3,0.835308603971064
F1,4,yahoo,ia3,qa,100,5,0.838439463274645,196.197826385498,2069.19744849205,4,0.835308603971064
F1,4,yahoo,ia3,qa,100,5,0.832009773976787,195.925688743591,2086.79433488846,5,0.835308603971064
F1,5,yahoo,ia3,qa,100,5,0.834065271678292,195.679124832153,2080.78240942955,1,0.835875216637782
F1,5,yahoo,ia3,qa,100,5,0.831262318964779,195.595160007477,2080.40561056137,2,0.835875216637782
F1,5,yahoo,ia3,qa,100,5,0.833884153765873,195.567442655563,2086.4166405201,3,0.835875216637782
F1,5,yahoo,ia3,qa,100,5,0.836509879349537,196.197826385498,2069.19744849205,4,0.835875216637782
F1,5,yahoo,ia3,qa,100,5,0.834937982478966,195.925688743591,2086.79433488846,5,0.835875216637782
F1,6,yahoo,ia3,qa,100,5,0.4710084731683,195.679124832153,2080.78240942955,1,0.476127210827867
F1,6,yahoo,ia3,qa,100,5,0.474197582325969,195.595160007477,2080.40561056137,2,0.476127210827867
F1,6,yahoo,ia3,qa,100,5,0.468930694681977,195.567442655563,2086.4166405201,3,0.476127210827867
F1,6,yahoo,ia3,qa,100,5,0.472967395790343,196.197826385498,2069.19744849205,4,0.476127210827867
F1,6,yahoo,ia3,qa,100,5,0.475295696669743,195.925688743591,2086.79433488846,5,0.476127210827867
F1,7,yahoo,ia3,qa,100,5,0.675074969130358,195.679124832153,2080.78240942955,1,0.675876541050975
F1,7,yahoo,ia3,qa,100,5,0.673691605198455,195.595160007477,2080.40561056137,2,0.675876541050975
F1,7,yahoo,ia3,qa,100,5,0.671643071643072,195.567442655563,2086.4166405201,3,0.675876541050975
F1,7,yahoo,ia3,qa,100,5,0.668775815097987,196.197826385498,2069.19744849205,4,0.675876541050975
F1,7,yahoo,ia3,qa,100,5,0.677326844529417,195.925688743591,2086.79433488846,5,0.675876541050975
F1,8,yahoo,ia3,qa,100,5,0.717817164179104,195.679124832153,2080.78240942955,1,0.724535403434486
F1,8,yahoo,ia3,qa,100,5,0.726320725226633,195.595160007477,2080.40561056137,2,0.724535403434486
F1,8,yahoo,ia3,qa,100,5,0.727986803864583,195.567442655563,2086.4166405201,3,0.724535403434486
F1,8,yahoo,ia3,qa,100,5,0.722901002506266,196.197826385498,2069.19744849205,4,0.724535403434486
F1,8,yahoo,ia3,qa,100,5,0.727919664742627,195.925688743591,2086.79433488846,5,0.724535403434486
F1,9,yahoo,ia3,qa,100,5,0.639252948885976,195.679124832153,2080.78240942955,1,0.640340815992135
F1,9,yahoo,ia3,qa,100,5,0.644324324324324,195.595160007477,2080.40561056137,2,0.640340815992135
F1,9,yahoo,ia3,qa,100,5,0.633537291218786,195.567442655563,2086.4166405201,3,0.640340815992135
F1,9,yahoo,ia3,qa,100,5,0.633124355209904,196.197826385498,2069.19744849205,4,0.640340815992135
F1,9,yahoo,ia3,qa,100,5,0.632552900474696,195.925688743591,2086.79433488846,5,0.640340815992135
F1,Overall,yahoo,ia3,qa,100,5,0.637592459735033,195.679124832153,2080.78240942955,1,0.641118866683286
F1,Overall,yahoo,ia3,qa,100,5,0.641635670402072,195.595160007477,2080.40561056137,2,0.641118866683286
F1,Overall,yahoo,ia3,qa,100,5,0.639313698862744,195.567442655563,2086.4166405201,3,0.641118866683286
F1,Overall,yahoo,ia3,qa,100,5,0.635267158208,196.197826385498,2069.19744849205,4,0.641118866683286
F1,Overall,yahoo,ia3,qa,100,5,0.641041333502547,195.925688743591,2086.79433488846,5,0.641118866683286
Precision,0,yahoo,ia3,qa,100,5,0.460691601976006,195.679124832153,2080.78240942955,1,0.473214285714286
Precision,0,yahoo,ia3,qa,100,5,0.475575766466188,195.595160007477,2080.40561056137,2,0.473214285714286
Precision,0,yahoo,ia3,qa,100,5,0.489095622998322,195.567442655563,2086.4166405201,3,0.473214285714286
Precision,0,yahoo,ia3,qa,100,5,0.466686496133254,196.197826385498,2069.19744849205,4,0.473214285714286
Precision,0,yahoo,ia3,qa,100,5,0.48195107398568,195.925688743591,2086.79433488846,5,0.473214285714286
Precision,1,yahoo,ia3,qa,100,5,0.673199243596356,195.679124832153,2080.78240942955,1,0.680430562908064
Precision,1,yahoo,ia3,qa,100,5,0.676524953789279,195.595160007477,2080.40561056137,2,0.680430562908064
Precision,1,yahoo,ia3,qa,100,5,0.675056808250306,195.567442655563,2086.4166405201,3,0.680430562908064
Precision,1,yahoo,ia3,qa,100,5,0.69202262531695,196.197826385498,2069.19744849205,4,0.680430562908064
Precision,1,yahoo,ia3,qa,100,5,0.689980068853053,195.925688743591,2086.79433488846,5,0.680430562908064
Precision,2,yahoo,ia3,qa,100,5,0.730030659996773,195.679124832153,2080.78240942955,1,0.729153303399615
Precision,2,yahoo,ia3,qa,100,5,0.728929384965832,195.595160007477,2080.40561056137,2,0.729153303399615
Precision,2,yahoo,ia3,qa,100,5,0.733366109472304,195.567442655563,2086.4166405201,3,0.729153303399615
Precision,2,yahoo,ia3,qa,100,5,0.720018811725976,196.197826385498,2069.19744849205,4,0.729153303399615
Precision,2,yahoo,ia3,qa,100,5,0.73026734563972,195.925688743591,2086.79433488846,5,0.729153303399615
Precision,3,yahoo,ia3,qa,100,5,0.376763272634009,195.679124832153,2080.78240942955,1,0.377679403541473
Precision,3,yahoo,ia3,qa,100,5,0.38542665388303,195.595160007477,2080.40561056137,2,0.377679403541473
Precision,3,yahoo,ia3,qa,100,5,0.369831894593367,195.567442655563,2086.4166405201,3,0.377679403541473
Precision,3,yahoo,ia3,qa,100,5,0.354676573426573,196.197826385498,2069.19744849205,4,0.377679403541473
Precision,3,yahoo,ia3,qa,100,5,0.372135655362053,195.925688743591,2086.79433488846,5,0.377679403541473
Precision,4,yahoo,ia3,qa,100,5,0.781587667483072,195.679124832153,2080.78240942955,1,0.775950814984272
Precision,4,yahoo,ia3,qa,100,5,0.771481323675614,195.595160007477,2080.40561056137,2,0.775950814984272
Precision,4,yahoo,ia3,qa,100,5,0.777187185749174,195.567442655563,2086.4166405201,3,0.775950814984272
Precision,4,yahoo,ia3,qa,100,5,0.784128826345568,196.197826385498,2069.19744849205,4,0.775950814984272
Precision,4,yahoo,ia3,qa,100,5,0.767756482525367,195.925688743591,2086.79433488846,5,0.775950814984272
Precision,5,yahoo,ia3,qa,100,5,0.862818457153038,195.679124832153,2080.78240942955,1,0.87057761732852
Precision,5,yahoo,ia3,qa,100,5,0.85553007585112,195.595160007477,2080.40561056137,2,0.87057761732852
Precision,5,yahoo,ia3,qa,100,5,0.871953437613678,195.567442655563,2086.4166405201,3,0.87057761732852
Precision,5,yahoo,ia3,qa,100,5,0.879735196763516,196.197826385498,2069.19744849205,4,0.87057761732852
Precision,5,yahoo,ia3,qa,100,5,0.870500994754929,195.925688743591,2086.79433488846,5,0.87057761732852
Precision,6,yahoo,ia3,qa,100,5,0.469526333222922,195.679124832153,2080.78240942955,1,0.474433228528876
Precision,6,yahoo,ia3,qa,100,5,0.474395329441201,195.595160007477,2080.40561056137,2,0.474433228528876
Precision,6,yahoo,ia3,qa,100,5,0.458512501990763,195.567442655563,2086.4166405201,3,0.474433228528876
Precision,6,yahoo,ia3,qa,100,5,0.46852003270646,196.197826385498,2069.19744849205,4,0.474433228528876
Precision,6,yahoo,ia3,qa,100,5,0.478466475257558,195.925688743591,2086.79433488846,5,0.474433228528876
Precision,7,yahoo,ia3,qa,100,5,0.716935181715999,195.679124832153,2080.78240942955,1,0.710869965054258
Precision,7,yahoo,ia3,qa,100,5,0.711952487008166,195.595160007477,2080.40561056137,2,0.710869965054258
Precision,7,yahoo,ia3,qa,100,5,0.692130857648099,195.567442655563,2086.4166405201,3,0.710869965054258
Precision,7,yahoo,ia3,qa,100,5,0.707380554006321,196.197826385498,2069.19744849205,4,0.710869965054258
Precision,7,yahoo,ia3,qa,100,5,0.707644815689123,195.925688743591,2086.79433488846,5,0.710869965054258
Precision,8,yahoo,ia3,qa,100,5,0.67263986013986,195.679124832153,2080.78240942955,1,0.684140382052421
Precision,8,yahoo,ia3,qa,100,5,0.683784579164214,195.595160007477,2080.40561056137,2,0.684140382052421
Precision,8,yahoo,ia3,qa,100,5,0.688456395780716,195.567442655563,2086.4166405201,3,0.684140382052421
Precision,8,yahoo,ia3,qa,100,5,0.681885342789598,196.197826385498,2069.19744849205,4,0.684140382052421
Precision,8,yahoo,ia3,qa,100,5,0.692492853919061,195.925688743591,2086.79433488846,5,0.684140382052421
Precision,9,yahoo,ia3,qa,100,5,0.62854381443299,195.679124832153,2080.78240942955,1,0.629713180792781
Precision,9,yahoo,ia3,qa,100,5,0.64298755186722,195.595160007477,2080.40561056137,2,0.629713180792781
Precision,9,yahoo,ia3,qa,100,5,0.628651132261241,195.567442655563,2086.4166405201,3,0.629713180792781
Precision,9,yahoo,ia3,qa,100,5,0.604302378427511,196.197826385498,2069.19744849205,4,0.629713180792781
Precision,9,yahoo,ia3,qa,100,5,0.61144812568051,195.925688743591,2086.79433488846,5,0.629713180792781
Recall,0,yahoo,ia3,qa,100,5,0.544,195.679124832153,2080.78240942955,1,0.538833333333333
Recall,0,yahoo,ia3,qa,100,5,0.540333333333333,195.595160007477,2080.40561056137,2,0.538833333333333
Recall,0,yahoo,ia3,qa,100,5,0.5345,195.567442655563,2086.4166405201,3,0.538833333333333
Recall,0,yahoo,ia3,qa,100,5,0.523,196.197826385498,2069.19744849205,4,0.538833333333333
Recall,0,yahoo,ia3,qa,100,5,0.5385,195.925688743591,2086.79433488846,5,0.538833333333333
Recall,1,yahoo,ia3,qa,100,5,0.652666666666667,195.679124832153,2080.78240942955,1,0.642666666666667
Recall,1,yahoo,ia3,qa,100,5,0.671,195.595160007477,2080.40561056137,2,0.642666666666667
Recall,1,yahoo,ia3,qa,100,5,0.643666666666667,195.567442655563,2086.4166405201,3,0.642666666666667
Recall,1,yahoo,ia3,qa,100,5,0.591333333333333,196.197826385498,2069.19744849205,4,0.642666666666667
Recall,1,yahoo,ia3,qa,100,5,0.634666666666667,195.925688743591,2086.79433488846,5,0.642666666666667
Recall,2,yahoo,ia3,qa,100,5,0.754,195.679124832153,2080.78240942955,1,0.757833333333333
Recall,2,yahoo,ia3,qa,100,5,0.746666666666667,195.595160007477,2080.40561056137,2,0.757833333333333
Recall,2,yahoo,ia3,qa,100,5,0.745833333333333,195.567442655563,2086.4166405201,3,0.757833333333333
Recall,2,yahoo,ia3,qa,100,5,0.7655,196.197826385498,2069.19744849205,4,0.757833333333333
Recall,2,yahoo,ia3,qa,100,5,0.764833333333333,195.925688743591,2086.79433488846,5,0.757833333333333
Recall,3,yahoo,ia3,qa,100,5,0.244833333333333,195.679124832153,2080.78240942955,1,0.270166666666667
Recall,3,yahoo,ia3,qa,100,5,0.268,195.595160007477,2080.40561056137,2,0.270166666666667
Recall,3,yahoo,ia3,qa,100,5,0.271333333333333,195.567442655563,2086.4166405201,3,0.270166666666667
Recall,3,yahoo,ia3,qa,100,5,0.2705,196.197826385498,2069.19744849205,4,0.270166666666667
Recall,3,yahoo,ia3,qa,100,5,0.270666666666667,195.925688743591,2086.79433488846,5,0.270166666666667
Recall,4,yahoo,ia3,qa,100,5,0.904166666666667,195.679124832153,2080.78240942955,1,0.9045
Recall,4,yahoo,ia3,qa,100,5,0.905333333333333,195.595160007477,2080.40561056137,2,0.9045
Recall,4,yahoo,ia3,qa,100,5,0.901666666666667,195.567442655563,2086.4166405201,3,0.9045
Recall,4,yahoo,ia3,qa,100,5,0.900833333333333,196.197826385498,2069.19744849205,4,0.9045
Recall,4,yahoo,ia3,qa,100,5,0.908,195.925688743591,2086.79433488846,5,0.9045
Recall,5,yahoo,ia3,qa,100,5,0.807166666666667,195.679124832153,2080.78240942955,1,0.803833333333333
Recall,5,yahoo,ia3,qa,100,5,0.808333333333333,195.595160007477,2080.40561056137,2,0.803833333333333
Recall,5,yahoo,ia3,qa,100,5,0.799,195.567442655563,2086.4166405201,3,0.803833333333333
Recall,5,yahoo,ia3,qa,100,5,0.797333333333333,196.197826385498,2069.19744849205,4,0.803833333333333
Recall,5,yahoo,ia3,qa,100,5,0.802166666666667,195.925688743591,2086.79433488846,5,0.803833333333333
Recall,6,yahoo,ia3,qa,100,5,0.4725,195.679124832153,2080.78240942955,1,0.477833333333333
Recall,6,yahoo,ia3,qa,100,5,0.474,195.595160007477,2080.40561056137,2,0.477833333333333
Recall,6,yahoo,ia3,qa,100,5,0.479833333333333,195.567442655563,2086.4166405201,3,0.477833333333333
Recall,6,yahoo,ia3,qa,100,5,0.4775,196.197826385498,2069.19744849205,4,0.477833333333333
Recall,6,yahoo,ia3,qa,100,5,0.472166666666667,195.925688743591,2086.79433488846,5,0.477833333333333
Recall,7,yahoo,ia3,qa,100,5,0.637833333333333,195.679124832153,2080.78240942955,1,0.644166666666667
Recall,7,yahoo,ia3,qa,100,5,0.639333333333333,195.595160007477,2080.40561056137,2,0.644166666666667
Recall,7,yahoo,ia3,qa,100,5,0.652333333333333,195.567442655563,2086.4166405201,3,0.644166666666667
Recall,7,yahoo,ia3,qa,100,5,0.634166666666667,196.197826385498,2069.19744849205,4,0.644166666666667
Recall,7,yahoo,ia3,qa,100,5,0.6495,195.925688743591,2086.79433488846,5,0.644166666666667
Recall,8,yahoo,ia3,qa,100,5,0.7695,195.679124832153,2080.78240942955,1,0.77
Recall,8,yahoo,ia3,qa,100,5,0.7745,195.595160007477,2080.40561056137,2,0.77
Recall,8,yahoo,ia3,qa,100,5,0.772333333333333,195.567442655563,2086.4166405201,3,0.77
Recall,8,yahoo,ia3,qa,100,5,0.769166666666667,196.197826385498,2069.19744849205,4,0.77
Recall,8,yahoo,ia3,qa,100,5,0.767166666666667,195.925688743591,2086.79433488846,5,0.77
Recall,9,yahoo,ia3,qa,100,5,0.650333333333333,195.679124832153,2080.78240942955,1,0.651333333333333
Recall,9,yahoo,ia3,qa,100,5,0.645666666666667,195.595160007477,2080.40561056137,2,0.651333333333333
Recall,9,yahoo,ia3,qa,100,5,0.6385,195.567442655563,2086.4166405201,3,0.651333333333333
Recall,9,yahoo,ia3,qa,100,5,0.664833333333333,196.197826385498,2069.19744849205,4,0.651333333333333
Recall,9,yahoo,ia3,qa,100,5,0.655166666666667,195.925688743591,2086.79433488846,5,0.651333333333333
Accuracy,Overall,yahoo,ia3,prompt,10,1,0.251083333333333,11.9615302085876,1207.77560830116,1,0.305166666666667
Accuracy,Overall,yahoo,ia3,prompt,10,1,0.2275,12.0085859298706,1199.78827667236,2,0.305166666666667
Accuracy,Overall,yahoo,ia3,prompt,10,1,0.281833333333333,12.0031328201294,1229.86445856094,3,0.305166666666667
Accuracy,Overall,yahoo,ia3,prompt,10,1,0.277966666666667,24.3087174892426,2472.33003664017,4,0.305166666666667
Accuracy,Overall,yahoo,ia3,prompt,10,1,0.2645,24.4993283748627,2483.90229558945,5,0.305166666666667
F1,0,yahoo,ia3,prompt,10,1,0.0942011834319527,11.9615302085876,1207.77560830116,1,0.132479414455627
F1,0,yahoo,ia3,prompt,10,1,0.155884443869967,12.0085859298706,1199.78827667236,2,0.132479414455627
F1,0,yahoo,ia3,prompt,10,1,0.0397014925373134,12.0031328201294,1229.86445856094,3,0.132479414455627
F1,0,yahoo,ia3,prompt,10,1,0.0873864550994596,24.3087174892426,2472.33003664017,4,0.132479414455627
F1,0,yahoo,ia3,prompt,10,1,0.113991509348749,24.4993283748627,2483.90229558945,5,0.132479414455627
F1,1,yahoo,ia3,prompt,10,1,0.379955947136564,11.9615302085876,1207.77560830116,1,0.398148148148148
F1,1,yahoo,ia3,prompt,10,1,0.275356729656768,12.0085859298706,1199.78827667236,2,0.398148148148148
F1,1,yahoo,ia3,prompt,10,1,0.388734261100066,12.0031328201294,1229.86445856094,3,0.398148148148148
F1,1,yahoo,ia3,prompt,10,1,0.340931292738522,24.3087174892426,2472.33003664017,4,0.398148148148148
F1,1,yahoo,ia3,prompt,10,1,0.223204169499207,24.4993283748627,2483.90229558945,5,0.398148148148148
F1,2,yahoo,ia3,prompt,10,1,0.116951732784096,11.9615302085876,1207.77560830116,1,0.157534729567731
F1,2,yahoo,ia3,prompt,10,1,0.169608227655031,12.0085859298706,1199.78827667236,2,0.157534729567731
F1,2,yahoo,ia3,prompt,10,1,0.0861065859902257,12.0031328201294,1229.86445856094,3,0.157534729567731
F1,2,yahoo,ia3,prompt,10,1,0.149539150658971,24.3087174892426,2472.33003664017,4,0.157534729567731
F1,2,yahoo,ia3,prompt,10,1,0.18682844821285,24.4993283748627,2483.90229558945,5,0.157534729567731
F1,3,yahoo,ia3,prompt,10,1,0.00426439232409382,11.9615302085876,1207.77560830116,1,0.191389694401071
F1,3,yahoo,ia3,prompt,10,1,0.100822776544339,12.0085859298706,1199.78827667236,2,0.191389694401071
F1,3,yahoo,ia3,prompt,10,1,0.156195840554593,12.0031328201294,1229.86445856094,3,0.191389694401071
F1,3,yahoo,ia3,prompt,10,1,0.206088707217375,24.3087174892426,2472.33003664017,4,0.191389694401071
F1,3,yahoo,ia3,prompt,10,1,0.166461825868935,24.4993283748627,2483.90229558945,5,0.191389694401071
F1,4,yahoo,ia3,prompt,10,1,0.479950341402855,11.9615302085876,1207.77560830116,1,0.621317947160644
F1,4,yahoo,ia3,prompt,10,1,0.59083122044816,12.0085859298706,1199.78827667236,2,0.621317947160644
F1,4,yahoo,ia3,prompt,10,1,0.566630316248637,12.0031328201294,1229.86445856094,3,0.621317947160644
F1,4,yahoo,ia3,prompt,10,1,0.575748129675811,24.3087174892426,2472.33003664017,4,0.621317947160644
F1,4,yahoo,ia3,prompt,10,1,0.522672327377793,24.4993283748627,2483.90229558945,5,0.621317947160644
F1,5,yahoo,ia3,prompt,10,1,0.293886169498032,11.9615302085876,1207.77560830116,1,0.343450479233227
F1,5,yahoo,ia3,prompt,10,1,0.289326001927328,12.0085859298706,1199.78827667236,2,0.343450479233227
F1,5,yahoo,ia3,prompt,10,1,0.308922083165119,12.0031328201294,1229.86445856094,3,0.343450479233227
F1,5,yahoo,ia3,prompt,10,1,0.286577262293101,24.3087174892426,2472.33003664017,4,0.343450479233227
F1,5,yahoo,ia3,prompt,10,1,0.257142857142857,24.4993283748627,2483.90229558945,5,0.343450479233227
F1,6,yahoo,ia3,prompt,10,1,0.16886319190545,11.9615302085876,1207.77560830116,1,0.144365482233503
F1,6,yahoo,ia3,prompt,10,1,0.182165334841949,12.0085859298706,1199.78827667236,2,0.144365482233503
F1,6,yahoo,ia3,prompt,10,1,0.046001523229246,12.0031328201294,1229.86445856094,3,0.144365482233503
F1,6,yahoo,ia3,prompt,10,1,0.171525062211162,24.3087174892426,2472.33003664017,4,0.144365482233503
F1,6,yahoo,ia3,prompt,10,1,0.00834938985228003,24.4993283748627,2483.90229558945,5,0.144365482233503
F1,7,yahoo,ia3,prompt,10,1,0.246850582044331,11.9615302085876,1207.77560830116,1,0.315235505657398
F1,7,yahoo,ia3,prompt,10,1,0.0674683741995939,12.0085859298706,1199.78827667236,2,0.315235505657398
F1,7,yahoo,ia3,prompt,10,1,0.295934576690004,12.0031328201294,1229.86445856094,3,0.315235505657398
F1,7,yahoo,ia3,prompt,10,1,0.231304539931514,24.3087174892426,2472.33003664017,4,0.315235505657398
F1,7,yahoo,ia3,prompt,10,1,0.370556552962298,24.4993283748627,2483.90229558945,5,0.315235505657398
F1,8,yahoo,ia3,prompt,10,1,0.379900949236484,11.9615302085876,1207.77560830116,1,0.479748474200111
F1,8,yahoo,ia3,prompt,10,1,0.164170826400444,12.0085859298706,1199.78827667236,2,0.479748474200111
F1,8,yahoo,ia3,prompt,10,1,0.443752390318527,12.0031328201294,1229.86445856094,3,0.479748474200111
F1,8,yahoo,ia3,prompt,10,1,0.455223880597015,24.3087174892426,2472.33003664017,4,0.479748474200111
F1,8,yahoo,ia3,prompt,10,1,0.381395348837209,24.4993283748627,2483.90229558945,5,0.479748474200111
F1,9,yahoo,ia3,prompt,10,1,0.124816250167045,11.9615302085876,1207.77560830116,1,0.149783208513993
F1,9,yahoo,ia3,prompt,10,1,0.0266493337666558,12.0085859298706,1199.78827667236,2,0.149783208513993
F1,9,yahoo,ia3,prompt,10,1,0.209994473829636,12.0031328201294,1229.86445856094,3,0.149783208513993
F1,9,yahoo,ia3,prompt,10,1,0.0669595515830935,24.3087174892426,2472.33003664017,4,0.149783208513993
F1,9,yahoo,ia3,prompt,10,1,0.260546791348419,24.4993283748627,2483.90229558945,5,0.149783208513993
F1,Overall,yahoo,ia3,prompt,10,1,0.22896407399309,11.9615302085876,1207.77560830116,1,0.293345308357145
F1,Overall,yahoo,ia3,prompt,10,1,0.202228326931024,12.0085859298706,1199.78827667236,2,0.293345308357145
F1,Overall,yahoo,ia3,prompt,10,1,0.254197354366337,12.0031328201294,1229.86445856094,3,0.293345308357145
F1,Overall,yahoo,ia3,prompt,10,1,0.257128403200603,24.3087174892426,2472.33003664017,4,0.293345308357145
F1,Overall,yahoo,ia3,prompt,10,1,0.24911492204506,24.4993283748627,2483.90229558945,5,0.293345308357145
Precision,0,yahoo,ia3,prompt,10,1,0.162448979591837,11.9615302085876,1207.77560830116,1,0.146855983772819
