measure,label,model,dataset,arch,pvp,sampling,nshot,sample,value,time_train,time_test,run,majority
Precision,argumentagainst,xlmroberta-large,ukraine,pet,prompt,equal,10,4,0.286184210526316,,,4,0.223234624145786
Precision,argumentagainst,xlmroberta-large,ukraine,pet,prompt,equal,10,4,0.188948306595365,,,5,0.223234624145786
Precision,argumentfor,xlmroberta-large,ukraine,pet,prompt,equal,10,4,0.408602150537634,,,1,0.275303643724696
Precision,argumentfor,xlmroberta-large,ukraine,pet,prompt,equal,10,4,0.275862068965517,,,2,0.275303643724696
Precision,argumentfor,xlmroberta-large,ukraine,pet,prompt,equal,10,4,0.339622641509434,,,3,0.275303643724696
Precision,argumentfor,xlmroberta-large,ukraine,pet,prompt,equal,10,4,0.237967914438503,,,4,0.275303643724696
Precision,argumentfor,xlmroberta-large,ukraine,pet,prompt,equal,10,4,0.213836477987421,,,5,0.275303643724696
Precision,claimagainst,xlmroberta-large,ukraine,pet,prompt,equal,10,4,0.45906432748538,,,1,0.595959595959596
Precision,claimagainst,xlmroberta-large,ukraine,pet,prompt,equal,10,4,0.561224489795918,,,2,0.595959595959596
Precision,claimagainst,xlmroberta-large,ukraine,pet,prompt,equal,10,4,0.557142857142857,,,3,0.595959595959596
Precision,claimagainst,xlmroberta-large,ukraine,pet,prompt,equal,10,4,0.638888888888889,,,4,0.595959595959596
Precision,claimagainst,xlmroberta-large,ukraine,pet,prompt,equal,10,4,0.5,,,5,0.595959595959596
Precision,claimfor,xlmroberta-large,ukraine,pet,prompt,equal,10,4,0.682151589242054,,,1,0.734883720930233
Precision,claimfor,xlmroberta-large,ukraine,pet,prompt,equal,10,4,0.720670391061453,,,2,0.734883720930233
Precision,claimfor,xlmroberta-large,ukraine,pet,prompt,equal,10,4,0.674922600619195,,,3,0.734883720930233
Precision,claimfor,xlmroberta-large,ukraine,pet,prompt,equal,10,4,0.628,,,4,0.734883720930233
Precision,claimfor,xlmroberta-large,ukraine,pet,prompt,equal,10,4,0.626506024096386,,,5,0.734883720930233
Recall,argumentagainst,xlmroberta-large,ukraine,pet,prompt,equal,10,4,0.297520661157025,,,1,0.809917355371901
Recall,argumentagainst,xlmroberta-large,ukraine,pet,prompt,equal,10,4,0.752066115702479,,,2,0.809917355371901
Recall,argumentagainst,xlmroberta-large,ukraine,pet,prompt,equal,10,4,0.603305785123967,,,3,0.809917355371901
Recall,argumentagainst,xlmroberta-large,ukraine,pet,prompt,equal,10,4,0.71900826446281,,,4,0.809917355371901
Recall,argumentagainst,xlmroberta-large,ukraine,pet,prompt,equal,10,4,0.87603305785124,,,5,0.809917355371901
Recall,argumentfor,xlmroberta-large,ukraine,pet,prompt,equal,10,4,0.208791208791209,,,1,0.373626373626374
Recall,argumentfor,xlmroberta-large,ukraine,pet,prompt,equal,10,4,0.395604395604396,,,2,0.373626373626374
Recall,argumentfor,xlmroberta-large,ukraine,pet,prompt,equal,10,4,0.296703296703297,,,3,0.373626373626374
Recall,argumentfor,xlmroberta-large,ukraine,pet,prompt,equal,10,4,0.489010989010989,,,4,0.373626373626374
Recall,argumentfor,xlmroberta-large,ukraine,pet,prompt,equal,10,4,0.373626373626374,,,5,0.373626373626374
Recall,claimagainst,xlmroberta-large,ukraine,pet,prompt,equal,10,4,0.656903765690377,,,1,0.246861924686192
Recall,claimagainst,xlmroberta-large,ukraine,pet,prompt,equal,10,4,0.230125523012552,,,2,0.246861924686192
Recall,claimagainst,xlmroberta-large,ukraine,pet,prompt,equal,10,4,0.489539748953975,,,3,0.246861924686192
Recall,claimagainst,xlmroberta-large,ukraine,pet,prompt,equal,10,4,0.192468619246862,,,4,0.246861924686192
Recall,claimagainst,xlmroberta-large,ukraine,pet,prompt,equal,10,4,0.0794979079497908,,,5,0.246861924686192
Recall,claimfor,xlmroberta-large,ukraine,pet,prompt,equal,10,4,0.609170305676856,,,1,0.344978165938865
Recall,claimfor,xlmroberta-large,ukraine,pet,prompt,equal,10,4,0.281659388646288,,,2,0.344978165938865
Recall,claimfor,xlmroberta-large,ukraine,pet,prompt,equal,10,4,0.475982532751092,,,3,0.344978165938865
Recall,claimfor,xlmroberta-large,ukraine,pet,prompt,equal,10,4,0.342794759825328,,,4,0.344978165938865
Recall,claimfor,xlmroberta-large,ukraine,pet,prompt,equal,10,4,0.11353711790393,,,5,0.344978165938865
Accuracy,Overall,xlmroberta-large,ukraine,pet,prompt,equal,10,5,0.277,,,1,0.379
Accuracy,Overall,xlmroberta-large,ukraine,pet,prompt,equal,10,5,0.502,,,2,0.379
Accuracy,Overall,xlmroberta-large,ukraine,pet,prompt,equal,10,5,0.383,,,3,0.379
Accuracy,Overall,xlmroberta-large,ukraine,pet,prompt,equal,10,5,0.244,,,4,0.379
Accuracy,Overall,xlmroberta-large,ukraine,pet,prompt,equal,10,5,0.429,,,5,0.379
F1,Overall,xlmroberta-large,ukraine,pet,prompt,equal,10,5,0.284688609066515,,,1,0.375454127738414
F1,Overall,xlmroberta-large,ukraine,pet,prompt,equal,10,5,0.425009974736702,,,2,0.375454127738414
F1,Overall,xlmroberta-large,ukraine,pet,prompt,equal,10,5,0.369443911882313,,,3,0.375454127738414
F1,Overall,xlmroberta-large,ukraine,pet,prompt,equal,10,5,0.24052996397466,,,4,0.375454127738414
F1,Overall,xlmroberta-large,ukraine,pet,prompt,equal,10,5,0.358028136213782,,,5,0.375454127738414
F1,argumentagainst,xlmroberta-large,ukraine,pet,prompt,equal,10,5,0.269727403156385,,,1,0.30188679245283
F1,argumentagainst,xlmroberta-large,ukraine,pet,prompt,equal,10,5,0.292358803986711,,,2,0.30188679245283
F1,argumentagainst,xlmroberta-large,ukraine,pet,prompt,equal,10,5,0.297959183673469,,,3,0.30188679245283
F1,argumentagainst,xlmroberta-large,ukraine,pet,prompt,equal,10,5,0.298375184638109,,,4,0.30188679245283
F1,argumentagainst,xlmroberta-large,ukraine,pet,prompt,equal,10,5,0.267241379310345,,,5,0.30188679245283
F1,argumentfor,xlmroberta-large,ukraine,pet,prompt,equal,10,5,0.336683417085427,,,1,0.316666666666667
F1,argumentfor,xlmroberta-large,ukraine,pet,prompt,equal,10,5,0.212903225806452,,,2,0.316666666666667
F1,argumentfor,xlmroberta-large,ukraine,pet,prompt,equal,10,5,0.279329608938548,,,3,0.316666666666667
F1,argumentfor,xlmroberta-large,ukraine,pet,prompt,equal,10,5,0.305555555555556,,,4,0.316666666666667
F1,argumentfor,xlmroberta-large,ukraine,pet,prompt,equal,10,5,0.295019157088123,,,5,0.316666666666667
F1,claimagainst,xlmroberta-large,ukraine,pet,prompt,equal,10,5,0.335051546391753,,,1,0.436018957345972
F1,claimagainst,xlmroberta-large,ukraine,pet,prompt,equal,10,5,0.533582089552239,,,2,0.436018957345972
F1,claimagainst,xlmroberta-large,ukraine,pet,prompt,equal,10,5,0.438461538461539,,,3,0.436018957345972
F1,claimagainst,xlmroberta-large,ukraine,pet,prompt,equal,10,5,0.332657200811359,,,4,0.436018957345972
F1,claimagainst,xlmroberta-large,ukraine,pet,prompt,equal,10,5,0.28,,,5,0.436018957345972
F1,claimfor,xlmroberta-large,ukraine,pet,prompt,equal,10,5,0.197292069632495,,,1,0.447244094488189
F1,claimfor,xlmroberta-large,ukraine,pet,prompt,equal,10,5,0.661195779601407,,,2,0.447244094488189
F1,claimfor,xlmroberta-large,ukraine,pet,prompt,equal,10,5,0.462025316455696,,,3,0.447244094488189
F1,claimfor,xlmroberta-large,ukraine,pet,prompt,equal,10,5,0.025531914893617,,,4,0.447244094488189
F1,claimfor,xlmroberta-large,ukraine,pet,prompt,equal,10,5,0.58985200845666,,,5,0.447244094488189
Precision,argumentagainst,xlmroberta-large,ukraine,pet,prompt,equal,10,5,0.163194444444444,,,1,0.19047619047619
Precision,argumentagainst,xlmroberta-large,ukraine,pet,prompt,equal,10,5,0.244444444444444,,,2,0.19047619047619
Precision,argumentagainst,xlmroberta-large,ukraine,pet,prompt,equal,10,5,0.197831978319783,,,3,0.19047619047619
Precision,argumentagainst,xlmroberta-large,ukraine,pet,prompt,equal,10,5,0.181654676258993,,,4,0.19047619047619
Precision,argumentagainst,xlmroberta-large,ukraine,pet,prompt,equal,10,5,0.279279279279279,,,5,0.19047619047619
Precision,argumentfor,xlmroberta-large,ukraine,pet,prompt,equal,10,5,0.310185185185185,,,1,0.320224719101124
Precision,argumentfor,xlmroberta-large,ukraine,pet,prompt,equal,10,5,0.2578125,,,2,0.320224719101124
Precision,argumentfor,xlmroberta-large,ukraine,pet,prompt,equal,10,5,0.284090909090909,,,3,0.320224719101124
Precision,argumentfor,xlmroberta-large,ukraine,pet,prompt,equal,10,5,0.308988764044944,,,4,0.320224719101124
Precision,argumentfor,xlmroberta-large,ukraine,pet,prompt,equal,10,5,0.226470588235294,,,5,0.320224719101124
Precision,claimagainst,xlmroberta-large,ukraine,pet,prompt,equal,10,5,0.436241610738255,,,1,0.502732240437159
Precision,claimagainst,xlmroberta-large,ukraine,pet,prompt,equal,10,5,0.481481481481482,,,2,0.502732240437159
Precision,claimagainst,xlmroberta-large,ukraine,pet,prompt,equal,10,5,0.405693950177936,,,3,0.502732240437159
Precision,claimagainst,xlmroberta-large,ukraine,pet,prompt,equal,10,5,0.322834645669291,,,4,0.502732240437159
Precision,claimagainst,xlmroberta-large,ukraine,pet,prompt,equal,10,5,0.688524590163934,,,5,0.502732240437159
Precision,claimfor,xlmroberta-large,ukraine,pet,prompt,equal,10,5,0.864406779661017,,,1,0.80225988700565
Precision,claimfor,xlmroberta-large,ukraine,pet,prompt,equal,10,5,0.713924050632912,,,2,0.80225988700565
Precision,claimfor,xlmroberta-large,ukraine,pet,prompt,equal,10,5,0.839080459770115,,,3,0.80225988700565
Precision,claimfor,xlmroberta-large,ukraine,pet,prompt,equal,10,5,0.5,,,4,0.80225988700565
Precision,claimfor,xlmroberta-large,ukraine,pet,prompt,equal,10,5,0.57172131147541,,,5,0.80225988700565
Recall,argumentagainst,xlmroberta-large,ukraine,pet,prompt,equal,10,5,0.776859504132231,,,1,0.727272727272727
Recall,argumentagainst,xlmroberta-large,ukraine,pet,prompt,equal,10,5,0.363636363636364,,,2,0.727272727272727
Recall,argumentagainst,xlmroberta-large,ukraine,pet,prompt,equal,10,5,0.603305785123967,,,3,0.727272727272727
Recall,argumentagainst,xlmroberta-large,ukraine,pet,prompt,equal,10,5,0.834710743801653,,,4,0.727272727272727
Recall,argumentagainst,xlmroberta-large,ukraine,pet,prompt,equal,10,5,0.256198347107438,,,5,0.727272727272727
Recall,argumentfor,xlmroberta-large,ukraine,pet,prompt,equal,10,5,0.368131868131868,,,1,0.313186813186813
Recall,argumentfor,xlmroberta-large,ukraine,pet,prompt,equal,10,5,0.181318681318681,,,2,0.313186813186813
Recall,argumentfor,xlmroberta-large,ukraine,pet,prompt,equal,10,5,0.274725274725275,,,3,0.313186813186813
Recall,argumentfor,xlmroberta-large,ukraine,pet,prompt,equal,10,5,0.302197802197802,,,4,0.313186813186813
Recall,argumentfor,xlmroberta-large,ukraine,pet,prompt,equal,10,5,0.423076923076923,,,5,0.313186813186813
Recall,claimagainst,xlmroberta-large,ukraine,pet,prompt,equal,10,5,0.271966527196653,,,1,0.384937238493724
Recall,claimagainst,xlmroberta-large,ukraine,pet,prompt,equal,10,5,0.598326359832636,,,2,0.384937238493724
Recall,claimagainst,xlmroberta-large,ukraine,pet,prompt,equal,10,5,0.476987447698745,,,3,0.384937238493724
Recall,claimagainst,xlmroberta-large,ukraine,pet,prompt,equal,10,5,0.343096234309623,,,4,0.384937238493724
Recall,claimagainst,xlmroberta-large,ukraine,pet,prompt,equal,10,5,0.175732217573222,,,5,0.384937238493724
Recall,claimfor,xlmroberta-large,ukraine,pet,prompt,equal,10,5,0.111353711790393,,,1,0.310043668122271
Recall,claimfor,xlmroberta-large,ukraine,pet,prompt,equal,10,5,0.615720524017467,,,2,0.310043668122271
Recall,claimfor,xlmroberta-large,ukraine,pet,prompt,equal,10,5,0.318777292576419,,,3,0.310043668122271
Recall,claimfor,xlmroberta-large,ukraine,pet,prompt,equal,10,5,0.0131004366812227,,,4,0.310043668122271
Recall,claimfor,xlmroberta-large,ukraine,pet,prompt,equal,10,5,0.609170305676856,,,5,0.310043668122271
Accuracy,Overall,xlmroberta-large,ukraine,pet,prompt,equal,100,1,0.573,,,1,0.668
Accuracy,Overall,xlmroberta-large,ukraine,pet,prompt,equal,100,1,0.649,,,2,0.668
Accuracy,Overall,xlmroberta-large,ukraine,pet,prompt,equal,100,1,0.637,,,3,0.668
Accuracy,Overall,xlmroberta-large,ukraine,pet,prompt,equal,100,1,0.614,,,4,0.668
Accuracy,Overall,xlmroberta-large,ukraine,pet,prompt,equal,100,1,0.656,,,5,0.668
F1,Overall,xlmroberta-large,ukraine,pet,prompt,equal,100,1,0.558824377792803,,,1,0.641537093641026
F1,Overall,xlmroberta-large,ukraine,pet,prompt,equal,100,1,0.617898568885403,,,2,0.641537093641026
F1,Overall,xlmroberta-large,ukraine,pet,prompt,equal,100,1,0.617619429214995,,,3,0.641537093641026
F1,Overall,xlmroberta-large,ukraine,pet,prompt,equal,100,1,0.577216821713656,,,4,0.641537093641026
F1,Overall,xlmroberta-large,ukraine,pet,prompt,equal,100,1,0.602582497024988,,,5,0.641537093641026
F1,argumentagainst,xlmroberta-large,ukraine,pet,prompt,equal,100,1,0.479591836734694,,,1,0.555891238670695
F1,argumentagainst,xlmroberta-large,ukraine,pet,prompt,equal,100,1,0.551319648093842,,,2,0.555891238670695
F1,argumentagainst,xlmroberta-large,ukraine,pet,prompt,equal,100,1,0.526627218934911,,,3,0.555891238670695
F1,argumentagainst,xlmroberta-large,ukraine,pet,prompt,equal,100,1,0.460567823343849,,,4,0.555891238670695
F1,argumentagainst,xlmroberta-large,ukraine,pet,prompt,equal,100,1,0.505576208178439,,,5,0.555891238670695
F1,argumentfor,xlmroberta-large,ukraine,pet,prompt,equal,100,1,0.54639175257732,,,1,0.578378378378378
F1,argumentfor,xlmroberta-large,ukraine,pet,prompt,equal,100,1,0.536723163841808,,,2,0.578378378378378
F1,argumentfor,xlmroberta-large,ukraine,pet,prompt,equal,100,1,0.556053811659193,,,3,0.578378378378378
F1,argumentfor,xlmroberta-large,ukraine,pet,prompt,equal,100,1,0.51685393258427,,,4,0.578378378378378
F1,argumentfor,xlmroberta-large,ukraine,pet,prompt,equal,100,1,0.460526315789474,,,5,0.578378378378378
F1,claimagainst,xlmroberta-large,ukraine,pet,prompt,equal,100,1,0.570841889117043,,,1,0.68937875751503
F1,claimagainst,xlmroberta-large,ukraine,pet,prompt,equal,100,1,0.647702407002188,,,2,0.68937875751503
F1,claimagainst,xlmroberta-large,ukraine,pet,prompt,equal,100,1,0.679738562091503,,,3,0.68937875751503
F1,claimagainst,xlmroberta-large,ukraine,pet,prompt,equal,100,1,0.616279069767442,,,4,0.68937875751503
F1,claimagainst,xlmroberta-large,ukraine,pet,prompt,equal,100,1,0.706319702602231,,,5,0.68937875751503
F1,claimfor,xlmroberta-large,ukraine,pet,prompt,equal,100,1,0.638472032742156,,,1,0.7425
F1,claimfor,xlmroberta-large,ukraine,pet,prompt,equal,100,1,0.735849056603774,,,2,0.7425
F1,claimfor,xlmroberta-large,ukraine,pet,prompt,equal,100,1,0.708058124174372,,,3,0.7425
F1,claimfor,xlmroberta-large,ukraine,pet,prompt,equal,100,1,0.715166461159063,,,4,0.7425
F1,claimfor,xlmroberta-large,ukraine,pet,prompt,equal,100,1,0.737907761529809,,,5,0.7425
Precision,argumentagainst,xlmroberta-large,ukraine,pet,prompt,equal,100,1,0.346863468634686,,,1,0.438095238095238
Precision,argumentagainst,xlmroberta-large,ukraine,pet,prompt,equal,100,1,0.427272727272727,,,2,0.438095238095238
Precision,argumentagainst,xlmroberta-large,ukraine,pet,prompt,equal,100,1,0.410138248847926,,,3,0.438095238095238
Precision,argumentagainst,xlmroberta-large,ukraine,pet,prompt,equal,100,1,0.372448979591837,,,4,0.438095238095238
Precision,argumentagainst,xlmroberta-large,ukraine,pet,prompt,equal,100,1,0.45945945945946,,,5,0.438095238095238
Precision,argumentfor,xlmroberta-large,ukraine,pet,prompt,equal,100,1,0.514563106796117,,,1,0.569148936170213
Precision,argumentfor,xlmroberta-large,ukraine,pet,prompt,equal,100,1,0.552325581395349,,,2,0.569148936170213
Precision,argumentfor,xlmroberta-large,ukraine,pet,prompt,equal,100,1,0.46969696969697,,,3,0.569148936170213
Precision,argumentfor,xlmroberta-large,ukraine,pet,prompt,equal,100,1,0.528735632183908,,,4,0.569148936170213
Precision,argumentfor,xlmroberta-large,ukraine,pet,prompt,equal,100,1,0.573770491803279,,,5,0.569148936170213
Precision,claimagainst,xlmroberta-large,ukraine,pet,prompt,equal,100,1,0.560483870967742,,,1,0.661538461538462
Precision,claimagainst,xlmroberta-large,ukraine,pet,prompt,equal,100,1,0.678899082568807,,,2,0.661538461538462
Precision,claimagainst,xlmroberta-large,ukraine,pet,prompt,equal,100,1,0.709090909090909,,,3,0.661538461538462
Precision,claimagainst,xlmroberta-large,ukraine,pet,prompt,equal,100,1,0.574007220216607,,,4,0.661538461538462
Precision,claimagainst,xlmroberta-large,ukraine,pet,prompt,equal,100,1,0.635451505016722,,,5,0.661538461538462
Precision,claimfor,xlmroberta-large,ukraine,pet,prompt,equal,100,1,0.850909090909091,,,1,0.868421052631579
Precision,claimfor,xlmroberta-large,ukraine,pet,prompt,equal,100,1,0.8,,,2,0.868421052631579
Precision,claimfor,xlmroberta-large,ukraine,pet,prompt,equal,100,1,0.896321070234114,,,3,0.868421052631579
Precision,claimfor,xlmroberta-large,ukraine,pet,prompt,equal,100,1,0.821529745042493,,,4,0.868421052631579
Precision,claimfor,xlmroberta-large,ukraine,pet,prompt,equal,100,1,0.761020881670534,,,5,0.868421052631579
Recall,argumentagainst,xlmroberta-large,ukraine,pet,prompt,equal,100,1,0.776859504132231,,,1,0.760330578512397
Recall,argumentagainst,xlmroberta-large,ukraine,pet,prompt,equal,100,1,0.776859504132231,,,2,0.760330578512397
Recall,argumentagainst,xlmroberta-large,ukraine,pet,prompt,equal,100,1,0.735537190082645,,,3,0.760330578512397
Recall,argumentagainst,xlmroberta-large,ukraine,pet,prompt,equal,100,1,0.603305785123967,,,4,0.760330578512397
Recall,argumentagainst,xlmroberta-large,ukraine,pet,prompt,equal,100,1,0.56198347107438,,,5,0.760330578512397
Recall,argumentfor,xlmroberta-large,ukraine,pet,prompt,equal,100,1,0.582417582417583,,,1,0.587912087912088
Recall,argumentfor,xlmroberta-large,ukraine,pet,prompt,equal,100,1,0.521978021978022,,,2,0.587912087912088
Recall,argumentfor,xlmroberta-large,ukraine,pet,prompt,equal,100,1,0.681318681318681,,,3,0.587912087912088
Recall,argumentfor,xlmroberta-large,ukraine,pet,prompt,equal,100,1,0.505494505494506,,,4,0.587912087912088
Recall,argumentfor,xlmroberta-large,ukraine,pet,prompt,equal,100,1,0.384615384615385,,,5,0.587912087912088
Recall,claimagainst,xlmroberta-large,ukraine,pet,prompt,equal,100,1,0.581589958158996,,,1,0.719665271966527
Recall,claimagainst,xlmroberta-large,ukraine,pet,prompt,equal,100,1,0.619246861924686,,,2,0.719665271966527
Recall,claimagainst,xlmroberta-large,ukraine,pet,prompt,equal,100,1,0.652719665271967,,,3,0.719665271966527
Recall,claimagainst,xlmroberta-large,ukraine,pet,prompt,equal,100,1,0.665271966527197,,,4,0.719665271966527
Recall,claimagainst,xlmroberta-large,ukraine,pet,prompt,equal,100,1,0.794979079497908,,,5,0.719665271966527
Recall,claimfor,xlmroberta-large,ukraine,pet,prompt,equal,100,1,0.510917030567686,,,1,0.648471615720524
Recall,claimfor,xlmroberta-large,ukraine,pet,prompt,equal,100,1,0.681222707423581,,,2,0.648471615720524
Recall,claimfor,xlmroberta-large,ukraine,pet,prompt,equal,100,1,0.585152838427948,,,3,0.648471615720524
Recall,claimfor,xlmroberta-large,ukraine,pet,prompt,equal,100,1,0.633187772925764,,,4,0.648471615720524
Recall,claimfor,xlmroberta-large,ukraine,pet,prompt,equal,100,1,0.716157205240175,,,5,0.648471615720524
Accuracy,Overall,xlmroberta-large,ukraine,pet,prompt,equal,100,2,0.582,,,1,0.637
Accuracy,Overall,xlmroberta-large,ukraine,pet,prompt,equal,100,2,0.611,,,2,0.637
Accuracy,Overall,xlmroberta-large,ukraine,pet,prompt,equal,100,2,0.618,,,3,0.637
Accuracy,Overall,xlmroberta-large,ukraine,pet,prompt,equal,100,2,0.589,,,4,0.637
Accuracy,Overall,xlmroberta-large,ukraine,pet,prompt,equal,100,2,0.62,,,5,0.637
F1,Overall,xlmroberta-large,ukraine,pet,prompt,equal,100,2,0.563082061116118,,,1,0.613670790365916
F1,Overall,xlmroberta-large,ukraine,pet,prompt,equal,100,2,0.579468526055958,,,2,0.613670790365916
F1,Overall,xlmroberta-large,ukraine,pet,prompt,equal,100,2,0.601436524484459,,,3,0.613670790365916
F1,Overall,xlmroberta-large,ukraine,pet,prompt,equal,100,2,0.562410051722452,,,4,0.613670790365916
F1,Overall,xlmroberta-large,ukraine,pet,prompt,equal,100,2,0.566482208263751,,,5,0.613670790365916
F1,argumentagainst,xlmroberta-large,ukraine,pet,prompt,equal,100,2,0.507042253521127,,,1,0.541033434650456
F1,argumentagainst,xlmroberta-large,ukraine,pet,prompt,equal,100,2,0.485981308411215,,,2,0.541033434650456
F1,argumentagainst,xlmroberta-large,ukraine,pet,prompt,equal,100,2,0.558441558441559,,,3,0.541033434650456
F1,argumentagainst,xlmroberta-large,ukraine,pet,prompt,equal,100,2,0.493506493506494,,,4,0.541033434650456
F1,argumentagainst,xlmroberta-large,ukraine,pet,prompt,equal,100,2,0.393700787401575,,,5,0.541033434650456
F1,argumentfor,xlmroberta-large,ukraine,pet,prompt,equal,100,2,0.481572481572482,,,1,0.523456790123457
F1,argumentfor,xlmroberta-large,ukraine,pet,prompt,equal,100,2,0.474074074074074,,,2,0.523456790123457
