measure,label,model,dataset,arch,pvp,sampling,nshot,sample,value,time_train,time_test,run,majority
Accuracy,Overall,xlmroberta-large,ukraine,full10,prompt,equal,10,3,0.331,16.4021058082581,51.7311244010925,2,0.337
Accuracy,Overall,xlmroberta-large,ukraine,full10,prompt,equal,10,3,0.214,16.3324475288391,52.0743591785431,3,0.337
Accuracy,Overall,xlmroberta-large,ukraine,full10,prompt,equal,10,3,0.412,16.3741452693939,51.9894073009491,4,0.337
Accuracy,Overall,xlmroberta-large,ukraine,full10,prompt,equal,10,3,0.332,15.7704746723175,25.9131829738617,5,0.337
F1,Overall,xlmroberta-large,ukraine,full10,prompt,equal,10,3,0.284997346387563,16.4526138305664,51.8262047767639,1,0.305853318480744
F1,Overall,xlmroberta-large,ukraine,full10,prompt,equal,10,3,0.313433878516992,16.4021058082581,51.7311244010925,2,0.305853318480744
F1,Overall,xlmroberta-large,ukraine,full10,prompt,equal,10,3,0.120565158879482,16.3324475288391,52.0743591785431,3,0.305853318480744
F1,Overall,xlmroberta-large,ukraine,full10,prompt,equal,10,3,0.318260919729845,16.3741452693939,51.9894073009491,4,0.305853318480744
F1,Overall,xlmroberta-large,ukraine,full10,prompt,equal,10,3,0.280453792576034,15.7704746723175,25.9131829738617,5,0.305853318480744
F1,argumentagainst,xlmroberta-large,ukraine,full10,prompt,equal,10,3,0.158311345646438,16.4526138305664,51.8262047767639,1,0.164102564102564
F1,argumentagainst,xlmroberta-large,ukraine,full10,prompt,equal,10,3,0.178913738019169,16.4021058082581,51.7311244010925,2,0.164102564102564
F1,argumentagainst,xlmroberta-large,ukraine,full10,prompt,equal,10,3,0,16.3324475288391,52.0743591785431,3,0.164102564102564
F1,argumentagainst,xlmroberta-large,ukraine,full10,prompt,equal,10,3,0,16.3741452693939,51.9894073009491,4,0.164102564102564
F1,argumentagainst,xlmroberta-large,ukraine,full10,prompt,equal,10,3,0.0818713450292398,15.7704746723175,25.9131829738617,5,0.164102564102564
F1,argumentfor,xlmroberta-large,ukraine,full10,prompt,equal,10,3,0.431304347826087,16.4526138305664,51.8262047767639,1,0.379874213836478
F1,argumentfor,xlmroberta-large,ukraine,full10,prompt,equal,10,3,0.334085778781038,16.4021058082581,51.7311244010925,2,0.379874213836478
F1,argumentfor,xlmroberta-large,ukraine,full10,prompt,equal,10,3,0.314205079962371,16.3324475288391,52.0743591785431,3,0.379874213836478
F1,argumentfor,xlmroberta-large,ukraine,full10,prompt,equal,10,3,0.254098360655738,16.3741452693939,51.9894073009491,4,0.379874213836478
F1,argumentfor,xlmroberta-large,ukraine,full10,prompt,equal,10,3,0.34965034965035,15.7704746723175,25.9131829738617,5,0.379874213836478
F1,claimagainst,xlmroberta-large,ukraine,full10,prompt,equal,10,3,0.417040358744395,16.4526138305664,51.8262047767639,1,0.562248995983936
F1,claimagainst,xlmroberta-large,ukraine,full10,prompt,equal,10,3,0.3828125,16.4021058082581,51.7311244010925,2,0.562248995983936
F1,claimagainst,xlmroberta-large,ukraine,full10,prompt,equal,10,3,0.00833333333333333,16.3324475288391,52.0743591785431,3,0.562248995983936
F1,claimagainst,xlmroberta-large,ukraine,full10,prompt,equal,10,3,0.550151975683891,16.3741452693939,51.9894073009491,4,0.562248995983936
F1,claimagainst,xlmroberta-large,ukraine,full10,prompt,equal,10,3,0.587436332767402,15.7704746723175,25.9131829738617,5,0.562248995983936
F1,claimfor,xlmroberta-large,ukraine,full10,prompt,equal,10,3,0.133333333333333,16.4526138305664,51.8262047767639,1,0.1171875
F1,claimfor,xlmroberta-large,ukraine,full10,prompt,equal,10,3,0.35792349726776,16.4021058082581,51.7311244010925,2,0.1171875
F1,claimfor,xlmroberta-large,ukraine,full10,prompt,equal,10,3,0.159722222222222,16.3324475288391,52.0743591785431,3,0.1171875
F1,claimfor,xlmroberta-large,ukraine,full10,prompt,equal,10,3,0.46879334257975,16.3741452693939,51.9894073009491,4,0.1171875
F1,claimfor,xlmroberta-large,ukraine,full10,prompt,equal,10,3,0.102857142857143,15.7704746723175,25.9131829738617,5,0.1171875
Precision,argumentagainst,xlmroberta-large,ukraine,full10,prompt,equal,10,3,0.116279069767442,16.4526138305664,51.8262047767639,1,0.216216216216216
Precision,argumentagainst,xlmroberta-large,ukraine,full10,prompt,equal,10,3,0.145833333333333,16.4021058082581,51.7311244010925,2,0.216216216216216
Precision,argumentagainst,xlmroberta-large,ukraine,full10,prompt,equal,10,3,0,16.3324475288391,52.0743591785431,3,0.216216216216216
Precision,argumentagainst,xlmroberta-large,ukraine,full10,prompt,equal,10,3,0,16.3741452693939,51.9894073009491,4,0.216216216216216
Precision,argumentagainst,xlmroberta-large,ukraine,full10,prompt,equal,10,3,0.14,15.7704746723175,25.9131829738617,5,0.216216216216216
Precision,argumentfor,xlmroberta-large,ukraine,full10,prompt,equal,10,3,0.315521628498728,16.4526138305664,51.8262047767639,1,0.246329526916803
